feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_13,feature_16,feature_17,feature_18,feature_19,feature_20,feature_22,feature_23,feature_24,target
-1.7855701090120357,0.19648019985004528,0.8666308412802303,-1.9546173410224301,1.1617660738632287,2.711354744547041,1.5021602090049824,0.8415416193096962,2.1367004977397674,-0.6764341253738926,1.0302833581694117,-0.6821666498392218,0.49663520205148887,0.11896518605160467,-0.26888119469530586,2.768834818314439,-0.7070665517936876,-1.3499165566004547,1.1077541271544706,0.5126013447127837,-0.5445366059527725,1
-0.593387747690197,-0.6745442125603169,-3.1409048168904503,0.011108599041520284,-0.07953893808480239,0.571747475891364,-0.3420123809259812,-2.7065943845045832,-2.4196994716136944,-1.165603790428895,-0.5686136547926224,0.6002052780072018,1.6319880062417376,-0.8158655134911106,0.60858562573731,-1.7539480275868051,-1.783182496902092,0.8465021569676634,-5.70206248532153,1.4195985411958567,-4.085001730646256,1
-1.2325843574499986,0.1618788703891777,2.6694549666187837,-3.692019995980623,0.2743720984373377,-0.9214691360485998,0.2571133494390412,-0.08694225026439384,-3.067519160038601,3.4867386394971445,2.1865926372051327,0.5806500552182523,2.144257566730867,-1.2409305198673728,0.1629583472186518,-6.041002575464855,-0.4469264484450959,4.0024736784734625,-2.025675006357759,-1.6623385286898067,-0.7775478220375787,1
0.6671963205080863,1.677880685670518,-1.1288538796709235,0.6407593823802509,2.442230704463868,-1.3293519926741717,-0.16132604317439772,0.1674152523368172,-0.5927381814135806,-0.8895680317416756,0.7015954767641335,-0.3709535921236943,0.3767293033396658,1.4391740521541576,0.21506163353333213,1.1073345573411537,0.13029926632174904,-1.2132155566209457,-2.1273491321752815,0.20105470122001662,0.39310992063507205,1
-3.074327686675938,1.074557287696672,-2.2136794759449847,-6.488588563994741,0.701291422234009,-4.019139790343315,0.005184705522044641,-4.8905529256281985,1.8430555102709916,1.0350439195802688,-0.28181342402885834,0.5759736632753869,0.7954333566569591,0.39385166530224436,-0.6086388521955963,-6.781414805079928,-0.5803276011367381,-3.187721972185136,-7.619154196873315,-6.790653380798576,-2.181979429441224,1
0.8944935392253135,-2.184136431001094,-4.738475477396772,9.655247241349247,0.07996039194634685,-4.154369906563082,-0.527015948121858,2.255358400207642,0.6532236813167632,-1.2535237781609028,-0.43004209797000426,0.3486596793623393,0.7011858965516835,-0.7708357894971557,-0.6688983889643739,-1.389734011779853,-0.8237620783458012,7.187752894837821,7.316242761743139,-0.9180726264815099,-1.5429591560410678,1
2.5505918479687706,2.665119781968555,0.10821853855449454,-2.7103382504958864,1.7762008746167945,-0.4821044008510263,0.31131717640590056,0.09966000275510045,0.24697513149655229,-0.5282074510211283,-0.1987641857659077,-1.3795728758623933,-0.9877675728828754,0.39218885948054705,-0.1406185544904969,2.4193714286244896,-1.0012450740653471,-6.281220051010376,-3.15122236550328,-1.8997525938157285,1.2864864993637206,1
-0.9689759766722893,-4.166869262582623,-3.0349382267025646,4.261352662039013,0.5871714576477708,1.4168103212726477,1.3089212816562124,-1.899297749462237,-4.31008155344807,-1.673708903844592,0.04463927817943897,-0.941854885702239,-0.4652058320664526,-0.34286083249269367,0.2703951515276758,-1.2536230072794403,-0.881905229066221,8.850948148616867,-4.580143787346001,5.616493007985369,-4.596792007859379,1
-0.43107332307249674,1.2426282788865382,-1.0849610988288478,-1.5551000779162198,-0.317420543764097,-0.27747336968007363,-1.1612435174118205,-1.4754262899797614,-1.0844860549655344,-0.46098786984381923,-0.2609819350778562,-0.474821140940759,-1.2149899779907434,0.9759761615047567,0.717736725285788,-4.225724921891843,-0.7991383417788753,4.048381705460791,-1.175775860834388,0.590209902066846,-3.826841353762043,1
-0.22843851163372908,1.357024268655449,-0.7094290341911164,-1.9081903339232658,0.8511865350410378,1.789526066260402,-0.2733660755788239,1.2180815110236882,-0.6245035600846157,-1.4491049365553452,-0.3253573590463107,0.4232421394365339,0.5671803612036987,-0.24118212707040193,-0.93192311561617,3.793179030838995,0.19135644779191258,1.5227338035655689,-1.889656087579523,0.1576435969573713,-2.9804401884212424,1
-1.8896437471190115,-2.971183308321042,-0.8097805760030833,2.7125990880310322,2.1299963394151846,-1.5864636927608535,1.5664199438460154,-2.4560527035772375,-1.299282081819638,2.1571240874596618,0.44486441590014997,0.9717754857009664,-0.7049468872776177,-1.318936276577992,-0.14697312477282093,-5.26081870878083,-0.21035634404354844,3.8084997179485396,-2.83664525389359,3.155501548558203,0.5159795070914102,1
0.8656851504442751,0.4164620643162291,-2.499234469323692,5.317267401476025,-0.08595326428458938,-1.5172204825471978,0.1880076641443985,0.34515650562256556,1.6235519179271611,-3.1864183620959836,-0.5030153729254069,-0.7483110053931105,0.2989350755864287,1.7770119955739945,-0.6164492588327013,2.520824442053053,1.9253559960303455,-1.352181833688415,3.009831536923343,2.040806559439527,1.427950161264205,1
-4.636394054249136,0.8386388334537511,1.1451325222755493,-5.2749720871513075,-0.21248760063401684,1.6386106238761542,-1.152737477906041,-2.471066409713514,1.1557222331248602,-1.0208224461094013,0.14145439236961127,0.3096673573901604,0.26540383444929766,-0.8682032177600467,-0.9863521699570097,-2.6528469421845817,0.634050183782952,1.0860931434686432,-2.670548636122298,0.6840479054263754,-3.3254177602582846,1
0.05491806334225449,0.885387379684023,-1.0113049121272577,3.529279553412224,0.8610639080123358,-0.9389832621376089,0.21726914403204672,0.09772587226464231,1.2945864785206267,-3.3846874810932075,0.7110185152177894,0.041764725230349325,0.30136929756440634,0.4219729307957462,-0.6735615415758128,2.1562887703900913,1.3459409158482152,-1.3001782160452597,2.0548343877131896,3.3849399396375093,2.3084257609832677,1
2.2100398187447663,-1.0235983711190964,-1.5448101006787476,4.261471966339526,-2.07625314989761,2.503821049415916,-0.5991986034916212,1.5542884006838973,-2.018512982434991,-0.8440846612070607,-0.6266985526512368,0.3006288557629152,-0.6983727490359732,-0.019491225941809853,-1.4486855535965875,5.113529084208489,1.1346202714789464,0.6913012235140312,0.22455935818296258,2.217263965067036,0.9663228924995177,1
-0.7946848264583874,1.1113976175354912,-0.9794115631183369,-1.5855730457739745,-0.143098287388711,-0.244177992543749,-1.0906767257730794,-1.405979016121178,-1.1034293016225616,-0.6013889561362377,-0.28829313982993066,-0.3899509790697856,-1.119808007816597,0.8719976678353463,0.43758286719668715,-3.9115307262998162,-0.9324429535488281,4.053802183150266,-1.452462930953879,0.5615900422533956,-3.7140761761091086,1
0.3952860623918001,2.4582441347441693,-0.9969447749999241,-3.3115441321412264,0.9419781495777244,-1.5705827270774129,-0.7771053914280985,-1.3976609811210206,1.6335289072503998,-0.4972921674691688,0.7933154018130208,-0.9545911063924962,0.04716357508145541,0.5892631369223634,-0.22126694647385764,-0.487690105303047,0.39146185827683044,-5.5486845862187195,-3.371794424687404,-4.76195735182227,-0.12253436969677572,1
-0.44521559646120656,-2.0157882198307457,0.11710142048099959,2.297114768165695,-0.4222016576152159,0.1007868146438623,-0.7688940456499187,-1.3186818088821135,-0.9386623468454575,0.9774253757294797,1.6510471609332469,0.14998898072737876,0.11961303019819353,-0.5440001418093512,0.9531154963578679,-3.1235769456218767,-0.6479047834598113,3.141168098972034,0.6379496358688385,4.069449427868383,0.38807090502682007,1
-1.090318646272129,0.6067717748783035,-1.7331444740055306,0.7533315310968667,0.3487292563637198,-2.1257141734911738,0.26208868192410045,-1.408756272963643,3.0814144266177794,-2.816115250755067,0.702285403391381,-0.46240829884535994,-0.9039556587375434,-0.3460216546354389,-0.2521585526031655,-1.4492593866275758,0.013814666287019217,-0.5781156007942844,1.9736479199011285,-0.4732434791204112,-1.3651205350689808,1
1.3472655161241711,-1.654171581585466,-2.6374896483140664,2.8272744675944734,-0.23229420211634128,0.46641127179961683,-0.0476939714432576,-0.37174273311781914,-0.9082152457958365,0.529195138410236,-0.011784512101395084,1.2401007736366823,-0.2907845840991595,-1.1404340999758296,-0.81653862626671,-1.8895542968912682,0.25826101174728167,3.9580706945911506,0.7456189773955457,1.07233580646106,-0.7646366945485787,1
1.4478202313172566,5.426289283694032,3.0719086679553245,-9.053862860825596,2.5440534539684148,1.1817349748871724,-0.10871443306599027,0.22274840830208503,3.597315818064927,-2.6858376906807226,-0.36214281412957644,-0.5747344726880272,0.0975059345925583,-0.24375777545490449,0.12641541405829576,6.7553278921392605,-0.31584832624752524,-11.159358557332437,-2.0056187986947522,-0.6989272258591693,0.06926139519543506,1
-4.085477926697113,1.1221770126433583,-1.1394978824714344,-4.797491999727313,2.4664013340599498,-1.580611581647553,-0.3140858414401515,-3.1934049541480025,2.6730774079533832,1.1054018566855042,0.3400869213261348,0.7213592393569638,-0.5105569023927208,0.22692412012588153,0.7383334262755674,-5.0427391909805825,-0.3558875740393547,-1.9280598624854894,-4.280895230930378,-3.0959110451270115,-2.5599251576753908,1
0.5715669437169859,1.8247033799220007,1.2491966506504801,-4.467425448518355,2.0868375295503307,2.9017029966016876,-0.23945935909396476,-0.5977505866153828,0.1431714497687574,-1.183612938631132,0.20279279630921843,0.6180996048225845,-0.5452877009791066,0.24339831032511983,0.2659686576551845,2.8193030965339942,1.479883542865322,-2.523541480171416,-3.053422408526964,2.615808458040018,-1.71339302124575,1
-1.2007784024105033,-2.5419749652799375,0.136128870443943,3.6197679181739577,-0.30815547296327495,0.6793845897102498,0.5245149120159207,2.019186560794931,-0.9824416147833919,2.19659408530817,0.3588105515950084,0.09887638063092502,-0.028499934910557356,0.49227934151969566,-0.7938176950589312,1.054103644643489,-0.2394743536210101,4.035161305512286,1.7592525371345613,0.39490927831978445,1.6499410193005712,1
-0.9039620525854648,-0.7189889111479696,-0.8268117835072123,-0.4700574009787515,1.6124255365406137,0.7137174941938481,-1.032675240718593,-0.9237662235909797,-0.16266207145168293,0.12463117288782577,-0.8189849352935251,-1.1813832561348416,-0.1050020129051123,-0.8395700383335092,0.5523823225783844,-1.695805312670619,-0.43862156677524505,1.9540990889642647,-0.9702534786307531,1.304724237806207,0.3883265517622956,1
1.6999871239007742,-0.8427685381994295,-1.0386397797671225,1.8835955329295042,2.457224971557781,0.46882116102797583,-0.14021001684669826,1.1411576227892488,1.1190022439754457,-0.8243294438038811,0.4464761166794846,0.06483375712482009,-0.6329529018495399,-1.6443800284573338,0.6215583173626518,4.847623050816469,0.5135160313094527,-1.0786768900084847,0.6679677806631901,1.8585716653976734,0.47549154182503606,1
1.4706858341118099,2.4410491596950337,0.9052142249404558,-3.3422761027076384,1.7732924429188315,3.386654124382594,0.057938453100835785,2.6649251672104484,3.013110810359443,-1.1050678091819142,0.550225011776666,0.28290730064881336,1.618719088514311,0.5719226813838727,0.8750915916121433,7.916245962116411,-0.11471860029309668,-5.760633304688957,1.3423572578812837,-2.030650658265733,-0.20827624678667866,1
1.0636740046448165,0.5584777650876638,2.242113047315575,-1.6795354505809104,2.348757519036875,0.4242182412775837,-0.8051409566960592,-1.8617505391468012,1.418613873886029,-2.3105091509762277,0.36167019051363003,0.68553608988174,-0.19710061665043954,0.6030918788145556,-0.17702381316334992,1.1409878811982377,2.2694269747972484,-5.487600955967261,-0.5749573809539803,5.306685119266265,1.5144820329018032,1
0.8973542666735836,2.0754754177056687,-0.8074338524026017,1.3971712511407266,1.456475882063176,-2.2257987542702122,1.7029728281109107,0.4928272141013671,-2.643299143927637,-0.9122307713678574,-1.6141322028204974,0.8630093778307156,-0.7455555606704032,0.9747491094132177,-2.1493845495210753,1.0108780197877487,0.6974095612834033,-0.5621381203638159,-3.6286791171810986,-1.4506458143639254,0.9918476091669244,1
-0.05063595429714003,0.4854833161262384,-1.6387275343678605,0.7306725543205246,0.3896198445957544,0.9635503192636552,1.5363511147328728,-0.1285535797078584,-1.9792548062063369,-0.5195006993271148,-0.8904244908541752,0.3367992689679371,-0.29226332171007363,1.852612162201599,-0.8224098031906482,0.573151648758043,0.34710703951426236,3.329334755637288,-3.066563772171081,1.497443390320794,-1.8148593550397774,1
-0.6854067844374567,1.336660546214095,0.36700009575931986,-0.8581641617969489,2.6100791152854455,3.1109818901621313,0.4872515811866931,0.9424354667634995,-0.6732294024186558,-2.9288468372337397,-0.5762589680485988,-0.43389029951897373,-0.07861746125457975,-0.9611948704090137,-0.7844381152484535,5.368118642191217,-0.7094552088685807,-0.10791151694662104,-2.611238639418145,3.5545896293576735,-0.633867183077893,1
-1.6794269936168078,-0.8488855620552772,-1.0220238783758113,0.941772058615044,0.23638734937117156,-0.14150545098686002,-0.22001499278952916,1.149789019556432,-0.10912245223908837,-1.888861047575562,-0.1306693276402971,-1.073540899071454,-1.353557231178174,0.1545829259152129,2.1468694139625497,1.5739846320624251,-0.1557044455846638,3.18344841708633,0.2933106683136988,-1.7003533908438295,-1.3058811632731488,1
-0.5017467440868475,1.6661357945266984,-1.055670321487788,-3.559647110574208,0.11866896000362237,-0.6126978593263126,0.7456036394236695,0.5904736221635757,-0.42025414920185544,0.7423312690177744,-1.3586168029888988,-1.1379704488971065,0.12233991627090168,-0.8209847436138521,-0.5281941972179818,1.6711709639670462,0.11248642666748498,-2.4759739795133484,-4.601144645196031,-7.105394569411736,-0.8402548399934111,1
1.0754447541154126,0.6693614319446878,-3.7662348255913756,4.954390412202292,0.29284186162074416,-2.725095319629364,-0.9033583612261759,2.226095682066935,3.7603328372322298,-0.8535909701137675,0.9410788316439045,0.37984223627858366,-0.6310586083570218,0.7124369909700514,-1.693740263972629,1.5672162903751121,0.021500380455705514,0.02138276029023367,6.4114942260303405,-4.065783819161711,-0.23206702134826862,1
0.00634321658626108,1.0575034790393674,-1.5355826720844328,0.8638258372583695,-0.007433244356970261,0.23262538364157548,0.1246625812793203,-0.12380962456587834,0.2394046957182683,-2.3896108268235317,1.0809274762688346,0.4309900971152705,0.4723923986418635,-0.12770533098631026,2.6753497377332494,1.1929810305732436,0.5942189314979149,0.08633171224189959,-0.45021316229484604,-1.6663044055446627,-1.6673150666933734,1
-2.1721210124833505,-4.422056525689683,1.3781179567499844,3.2338695542549574,-1.938925565856334,0.4889327115105549,-0.9156612974432919,-2.056915446353634,1.2315643034053865,0.16390899452075436,-0.02044442975312033,-0.12268591771019252,-0.10647341949450607,-0.3718365711552578,0.18940954168547064,-2.4607223085302663,0.4548102942736307,2.0079285522118315,3.763356195707247,6.664637606977087,1.8115888786132448,1
1.61853878320745,1.0628932750387339,-1.0925415856545073,-1.0512964841429566,1.638405072517238,0.01025718752531013,-0.6415174110810462,2.420284230744823,2.102227704123319,0.608355465159852,-0.40992890392504133,-0.08039486621681217,-0.3628485780689923,-0.8740080096010145,0.2514345949382186,1.8751294569065848,-0.9755510233358407,0.7771852031200026,3.3216843390447246,-4.127439278626395,-2.237568359236538,1
0.869897860002527,2.743407857888618,-1.2902415665464073,-1.3314946008471302,1.6468198961738947,0.5568490070023788,-0.6419007885376178,1.3372051293644402,2.953819685152293,-1.2793962385554296,1.9435789998707433,-0.04255562333164309,0.16984323667461848,-0.8460763513597486,-0.08144978853051196,3.5297040657261034,0.25901869668856725,-3.792450887117982,1.5987682432759487,-2.374171877410598,0.0738782899279585,1
-1.6540378677428704,-1.440869817504128,-3.71992566401439,1.225362094242742,1.798207608336344,-1.131138481400698,-0.7041782957680173,-4.454463904495656,0.5083803255500753,-1.2615163944631342,-0.14735976403840503,-0.8491499587639646,-0.649407044659436,-0.7475952122067688,-0.4489961503258402,-5.082767654975475,-0.262998096367773,3.226528089547847,-3.4912504621285616,3.596870798660267,-4.113330076406099,1
1.9328122903689091,-0.4524722455085877,-2.439928781488811,1.390255470758255,-0.7120939677506678,-0.2783934273188022,0.3400798337099613,-2.0640305459631367,0.03086219994559669,1.6006593826978803,-0.8916704304600671,-0.5324361757739622,1.0276970348567742,-0.33175501642186356,0.33080661484466345,-4.195700713946503,-0.4222425242098639,1.650373733589951,0.1477124698982787,1.007373520269237,-1.7723174168377858,1
