feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,target
4.4915,1.90838,1.53829,0.1088,2.9895,-2.44948,1.27006,2.03234,-0.46513,-2.27915,1.01202,-0.98821,,0.28127,,-3.05034,-0.42731,1.08474,5.53535,-0.56871,-8.26642,,-0.52518,-1.82118,3.23756,1
-0.1857,-3.44361,0.08484,-0.10663,1.20737,0.61274,-1.32253,-2.06151,0.71156,2.30589,-1.00471,-0.09063,,2.82861,2.55637,-2.09177,0.16057,-0.57536,-1.88958,-1.3483,-0.10795,0.01476,-1.52929,1.70761,-0.12095,0
0.54135,-1.50966,-1.5607,,0.77593,,2.41513,0.2194,-2.29405,-2.02095,1.1147,0.39684,,-1.11336,,1.17647,0.63278,-0.22371,4.16629,,0.12409,-0.82418,-1.13189,7.85576,,0
2.78291,-1.28254,1.44564,6.98061,0.77829,,-0.84604,4.79907,-2.09484,-3.13498,0.61781,0.02895,-0.27145,-1.18461,-0.03342,,-0.25579,0.36064,6.65725,-0.03256,-0.98906,,4.75667,0.40337,4.33515,0
2.04503,-0.04532,2.90109,,1.14728,-1.25034,-0.48894,1.25165,-1.30343,-1.7026,1.68687,1.25016,,-1.47659,,-2.81922,-1.04326,-0.76387,1.96651,0.454,-2.82035,1.82512,0.28729,-0.78245,,0
-3.03854,2.01076,2.63742,-2.57853,0.18856,-0.82767,1.13455,-0.69259,-1.2512,1.24526,0.26677,-0.73188,,1.72787,,,0.12197,0.62945,-3.30561,1.06095,,-0.91579,-2.37154,0.77774,2.64006,0
-0.99915,-3.05244,-3.62336,5.88429,1.40351,-0.44581,0.40464,0.4402,-1.3222,2.31566,-0.08694,0.47728,,-1.05349,,-1.56358,0.81995,-0.30804,1.16888,-0.80566,3.33132,-1.85065,-2.91827,-0.46188,,0
3.84722,,3.88743,-0.55969,3.90825,0.23202,0.50616,1.10692,2.10434,-3.32579,-1.53662,1.31429,1.74819,-0.20299,,-2.89865,1.73821,-0.08612,7.01234,1.02274,-9.5223,,2.30441,3.80856,3.41067,0
-2.3143,-1.7285,1.91344,2.46749,-1.16298,-0.99816,1.20109,0.30874,-2.52902,-0.53104,0.18374,-0.22237,0.99937,-0.82322,-0.64232,0.0276,-0.82919,-1.31264,-1.76482,1.02326,3.9352,-0.47734,0.60234,2.89719,,0
-2.26055,1.51874,-1.5299,-6.47278,1.03945,,-0.85022,-5.93613,3.68691,-0.23679,0.27002,0.83298,,0.17108,,,0.97332,0.95596,-6.84043,,-5.07857,0.94922,-5.31105,-3.12766,-2.41036,1
-1.46169,2.59258,0.73276,,0.95076,,0.46881,1.60207,-1.23231,-0.84054,0.60309,-1.27212,,-0.3768,,,2.13187,1.84874,-0.36794,-1.40007,2.1269,,-1.626,-4.78378,-2.80922,0
0.81616,0.62995,-1.48682,,3.94795,1.75621,0.73135,-2.20574,-2.61523,-0.72081,2.1462,0.92775,,1.05139,,-1.23818,0.29087,0.41492,3.37365,-1.60106,-3.36406,,-8.20381,8.33204,3.66377,0
1.36967,-1.37832,2.86855,-3.05536,-2.66052,,-0.56438,0.00428,0.15828,3.18913,-0.13594,-1.96035,0.97819,-1.06102,,-0.65816,-1.62343,1.35939,-0.44695,,-1.35507,,1.89217,0.26793,0.73109,0
4.12899,2.82233,1.29549,-1.87662,3.09167,-1.1088,0.81814,1.12441,-0.05921,-0.38688,-0.28484,-1.06522,1.53557,-1.88825,-1.79995,,1.20083,0.16261,3.41855,,-7.41163,,-1.41174,-1.51272,2.13121,0
-2.06959,-1.02795,4.12287,,-3.55492,2.20917,-2.45176,-4.1526,1.69189,-2.04655,-0.32765,1.05012,,0.95925,,,0.91459,-1.42265,-2.48431,,-3.70805,0.8392,0.83614,7.27448,1.80566,0
,2.03276,5.61452,-10.44139,-6.09649,,-0.20947,-2.03177,0.96358,0.70882,1.13059,1.16857,,-1.24581,,-2.62952,1.36986,0.1144,0.92002,0.10119,-8.01401,,-0.09098,1.10147,0.61848,0
2.68046,4.69519,-0.21863,-2.71292,1.50856,-3.5006,-0.62113,-0.54186,2.41669,-2.48204,1.19749,0.72798,0.5967,0.74217,-0.15658,-0.79777,0.79914,0.48441,1.49044,,-9.76946,1.0633,-0.85327,-3.7576,1.96695,1
-5.17313,-2.83835,2.51279,2.46126,-0.31172,0.98274,-1.67183,-1.0652,-3.03917,3.04031,0.12432,-0.09966,,1.44755,2.46503,4.0474,0.08238,-1.52105,-7.33536,1.01702,10.55081,1.10103,0.61314,7.4925,0.94917,0
-0.44596,1.55394,0.41593,,-2.21498,2.00806,-0.22109,-0.81066,-2.01753,-0.55536,0.57176,-1.48819,1.21253,1.6035,1.13008,,0.34047,0.35188,0.88722,-1.60185,-0.83321,0.09373,-3.51126,1.36121,0.53462,0
,2.25066,1.7503,-1.62083,0.70032,-0.0887,0.68518,0.08386,-1.77485,-2.46147,-0.36945,-1.39567,1.26218,0.13587,,0.92807,0.55848,-0.82181,-1.11276,-0.60649,3.02079,-1.1942,-1.65279,2.44907,-0.4876,1
-0.9023,-3.1911,-1.19518,5.28301,-4.90637,,-2.22767,1.77488,-1.11969,1.54546,0.04303,-0.66449,,-0.76496,-1.9162,-0.44959,-0.77041,-0.80582,3.64539,-0.96284,2.92218,,2.13702,0.69327,2.7735,0
2.3888,,2.26012,,1.08301,-2.79397,-0.73024,2.46752,-0.21845,-0.86337,-1.35511,1.69733,,0.27518,,-0.49849,-0.0832,0.27885,1.70691,-0.0373,-3.25843,,3.04226,-2.54473,2.24955,0
-2.24812,-2.86481,0.19249,0.7714,-0.1776,,0.61807,-1.61504,-0.24435,1.86403,-2.37521,-0.65938,1.14977,1.16449,-0.33694,-1.65181,1.26619,-0.14306,-2.38333,0.13157,1.8439,-0.10938,-1.64226,1.61741,0.88218,0
-0.1767,-1.86827,2.66126,,-0.54231,1.42121,0.34522,0.63741,-0.72635,2.17018,-0.65823,-0.51702,1.72676,-0.38796,,,0.50108,-1.01824,-1.83576,0.43186,2.96226,-0.05507,2.60574,1.9093,0.04239,0
-3.48527,,1.1695,-0.24676,0.91465,-0.79118,-0.23438,-1.74107,-0.1183,0.10739,1.77492,-0.13066,-0.92769,-0.51976,-0.12394,-0.97826,0.48663,0.89696,-2.4021,-0.50732,,,-2.42985,2.66133,2.10371,0
,3.81657,-2.19387,0.35357,3.09543,0.422,-0.55502,-0.3356,0.17383,1.09171,-0.39046,-0.56433,,-0.32255,1.99662,,0.621,-1.42864,1.90439,,-4.00217,,-4.40416,0.70349,2.15437,0
-0.21536,-1.88967,0.7877,,-3.16326,1.92513,1.05126,-1.9222,-0.62026,-0.54655,-0.6304,-0.27864,-1.34448,-0.13947,1.24586,-0.32886,0.81143,-0.3545,-0.28706,-1.34406,,,-0.08362,4.65789,,0
1.28899,1.02137,0.56567,0.97715,1.57692,-0.93815,0.99367,1.23114,-0.46183,-2.19853,1.74692,-0.11534,-0.40819,-0.01468,1.38383,,0.56191,-0.40977,3.69784,-0.48096,-3.24226,0.08125,-0.44729,0.24534,1.77481,0
1.22367,-0.29966,1.53632,-3.10334,0.99544,3.43706,-0.75434,-0.47176,-1.62721,0.23736,0.29432,0.36104,,-1.03018,,,1.90185,1.66824,1.18466,0.2774,0.41852,1.19346,-2.59566,2.96607,,1
,,-0.33164,1.11245,1.95976,1.55976,0.24015,-0.2953,-0.72766,-2.02676,0.23603,-1.02518,,-0.44766,0.18222,-1.81108,0.67132,0.92166,4.43095,-1.6299,-2.71959,,-3.46416,3.7984,1.44548,0
0.94191,2.06113,-0.70807,1.51636,-1.11921,,-0.51478,2.32101,-1.55495,-0.6731,1.50768,0.20574,1.24495,1.23033,,0.2591,1.39876,-0.7862,0.94527,-2.46967,-0.06627,-0.32867,0.77241,-4.59441,1.12325,0
-2.61329,-1.95176,3.75184,-2.05634,1.01143,,1.08865,0.3486,-1.66229,0.47985,-0.72919,0.47665,,-0.78365,-0.1811,-0.44329,0.61754,-0.55141,-2.85094,2.04482,5.21774,,0.76047,2.42252,-1.36321,0
3.90412,3.52374,0.33556,,2.47974,-1.81608,0.71255,2.30035,-0.30685,-2.16041,-0.18346,1.33323,2.15196,-0.37088,,-1.81472,-0.68186,-1.33121,5.32991,,-6.95284,-0.17105,-0.97226,-3.36635,,0
0.71534,1.80431,-2.76033,-0.04935,-1.39791,-0.10432,0.85459,-3.55559,-1.18587,0.58555,-0.37635,0.26402,,-0.58631,-0.35042,2.93201,0.70968,-0.09603,-4.7473,1.94284,,,-3.7914,2.42605,-1.24153,1
1.76969,0.05737,0.34391,4.47292,-0.42769,-2.51253,0.27434,2.09711,-2.22316,-1.51229,1.39222,-0.43577,-1.64039,-1.26907,0.82096,-0.40269,-0.68557,0.39146,2.68173,,-1.35161,,1.14487,-0.09006,,0
0.8136,1.49979,1.51743,-1.6034,2.94587,-0.09493,-1.54917,1.22037,-1.5507,-0.47624,-0.76175,-0.76915,,-0.49666,,-1.28544,-0.81546,1.62996,1.7969,,-1.10551,2.16505,-2.15763,-0.01399,0.17447,0
,-1.50831,5.38348,-4.50221,-2.79548,1.752,0.12448,-1.56235,2.03413,2.87518,0.09198,0.86669,-0.72001,1.44176,,1.28796,1.04397,0.54338,-5.09833,0.42508,-0.24226,,4.41641,2.84086,,0
-1.13948,2.50688,3.99666,-6.77992,-2.2851,1.74372,0.1248,-1.17167,-1.56132,1.04458,-1.50178,-0.25219,-1.6601,1.26468,0.3713,,-1.5113,0.29475,-1.45057,-0.70952,-3.33109,1.3237,-3.48073,-0.11777,1.59845,0
0.18287,0.44456,0.44498,-0.00216,1.30182,-0.73187,0.50847,2.49663,1.34858,-1.70198,0.19965,2.22709,,1.2506,,-2.6874,-1.46382,0.67205,5.06713,-0.02305,-3.14612,,1.27207,-3.50111,1.01013,1
,0.93461,2.14607,-1.9978,3.91419,-0.0062,0.63715,-0.66572,1.9698,-0.29409,-0.68549,-0.2089,,0.18427,,-0.81425,0.23316,-1.37528,2.01314,0.25536,-7.2909,,-0.23342,2.59053,2.13033,0
0.18363,0.34812,2.86233,-2.0138,-0.32583,,0.51084,1.04311,0.26595,1.05453,1.00224,-0.47907,,-1.19148,,,-0.93422,-1.38735,-1.83401,0.79435,,,2.92195,-1.87007,0.92885,0
5.31245,1.4186,3.53882,,1.40146,-3.99322,-0.23288,1.746,-2.28659,0.74892,1.13752,0.35099,,-0.17008,0.67298,-2.94658,1.51118,-0.81369,-0.02299,1.16025,-6.21997,-1.07026,0.08265,-4.67984,,0
,,1.82402,0.87914,0.33037,,-1.84681,2.06981,-3.27708,3.37902,1.05621,-0.89336,,-2.13284,,,-0.24249,0.2872,-1.80458,,5.25671,-0.22565,-1.43322,-1.93725,,0
1.03936,,1.13824,,0.79114,-1.91111,-0.25866,2.46005,-0.89297,0.85251,0.78157,0.25666,,0.91803,-0.02993,0.42629,0.69569,-0.79536,0.14838,-0.45985,-0.41756,,1.28268,-3.97196,0.91244,0
,,3.34926,-2.84139,-1.62479,2.02278,0.23088,0.80519,-2.20534,1.54886,0.72971,1.45626,,-0.82499,0.38915,-1.90189,-0.75104,0.10238,0.83295,0.58058,-1.16834,-0.95569,-0.71,0.35517,1.42103,0
0.46396,1.23531,2.64094,-4.60856,6.00553,,-0.10216,-1.55992,-1.04553,0.45061,-0.71864,0.76545,,2.02628,,-2.3643,0.80028,0.63361,1.1982,,-3.31735,,-6.41813,5.25363,-0.05288,0
2.1155,,2.83739,-2.39724,1.26226,-1.29038,-0.28424,1.66485,0.32525,1.16082,-2.03324,0.95585,0.39004,-0.2337,0.79211,,-0.29881,-0.94488,-0.11465,-0.57888,-3.08929,-0.22537,2.36245,-2.37513,,0
,2.22537,-1.05696,-2.6219,3.62184,-4.19086,2.85684,-1.67254,5.04391,0.20868,1.87127,-0.13148,0.24994,-0.86856,,,-0.85829,-0.25528,-1.02002,0.73622,-8.54723,1.09436,-1.12309,-5.07064,,1
1.32373,1.28955,-0.73033,-1.20745,2.12087,-0.86398,0.17801,-0.8006,1.95582,0.67015,-1.16819,0.8477,-2.47878,-0.58874,,1.98338,-0.88579,1.08134,-1.72722,,-1.74157,,0.63356,-0.549,,1
1.65954,-0.06867,3.42673,-0.73329,2.506,-0.64836,-1.27676,2.66464,1.42727,-2.9827,-1.02114,-0.5305,,-1.00958,,-0.80725,0.31304,1.01658,4.24958,-0.25072,-3.03334,0.85851,4.6694,0.33459,0.51701,0
-0.3685,-0.82901,5.11236,-8.28848,-0.94381,,0.10035,-5.91066,2.98486,1.65704,-2.61247,0.73189,,-0.49849,1.31439,-2.41893,-0.90683,-0.6294,-6.06775,,-7.82487,,-1.48975,4.35791,1.5943,0
-2.31064,-2.07053,3.48452,-1.6341,-0.75881,,0.22476,0.31587,-4.56732,2.90282,0.06602,-1.90404,0.79966,0.30865,,-0.56817,-1.74129,-0.68005,-6.64404,,7.79654,,-0.79408,-0.29885,-0.99279,0
-1.15015,1.40119,1.59459,,4.87821,3.91961,1.52194,-0.81375,2.0946,-2.25334,-0.0937,0.44265,,1.5245,,-1.22553,-0.19862,2.02278,3.65881,0.90854,-2.35991,,-2.7565,4.40219,,0
,0.88004,-0.67907,-2.00701,-2.64949,,-0.59946,-2.24767,0.00594,0.04908,-0.31605,1.13222,,-0.61397,-0.83492,-1.85892,-1.11651,0.2581,2.4097,0.62039,-6.01248,-0.65281,-3.43881,1.74933,,0
-3.59753,-5.29626,-1.5109,7.57626,-0.16257,-0.54979,0.11432,-1.7327,1.39767,-0.64612,-1.10208,-0.47364,,-1.54759,-0.47635,,-0.46317,-2.13368,-1.41358,-0.36014,4.31577,0.80788,2.48738,6.66794,2.25627,0
-1.81798,-2.1052,3.2359,-0.15342,-0.63289,0.48088,2.09166,0.68435,1.30833,-0.8673,0.3513,-0.2568,,-2.33707,1.15795,,0.49107,1.33144,-0.64881,2.51162,,0.72728,5.09035,2.54699,0.27037,0
0.99033,1.43809,0.36533,-1.41229,1.66948,-0.37338,-1.03653,-0.11074,-0.78431,-2.30846,-1.43583,1.48672,-1.67099,-0.7531,-0.28676,-2.88722,-0.12686,0.362,2.97907,,-3.89352,,-3.35454,-0.02082,0.44182,0
-2.18368,-0.84381,0.09769,,2.50015,-0.73505,0.36489,0.14269,-2.95349,1.53542,1.33677,0.23017,-1.35531,-0.3439,0.342,,0.5195,-1.35042,-2.28343,1.81246,,,-4.08883,-0.17556,-0.92263,0
-2.56766,-0.60746,-1.00948,3.77736,1.78775,-0.39247,-0.15966,2.73444,-3.91345,0.46866,0.63715,0.54022,-0.56694,-0.37909,0.47955,-1.52429,-1.18318,1.16299,2.13506,,5.92208,,-3.26712,-0.88318,0.81207,0
-1.62938,-0.27648,5.15585,,-1.40558,0.69241,0.05715,-3.5992,0.26215,-0.51625,0.70934,0.38709,,-2.28692,,0.65523,0.07791,-0.42459,-5.63374,,-1.40266,0.17897,0.54321,6.25954,,0
-1.24042,0.7363,3.09596,,0.85438,-0.41871,-0.47994,0.88551,2.17082,0.08145,0.20571,-0.19883,,1.68666,-0.61242,,1.53783,-0.56717,-1.48357,0.17915,-0.26804,-0.46066,3.80017,-1.32436,,0
,,1.05464,-0.66337,-1.53807,,-0.72557,4.06241,-2.87937,-0.15289,-0.44766,1.52776,,-0.96514,,-1.63298,2.43576,1.35684,-0.17172,0.68232,-4.15638,,2.10239,-11.73666,1.94118,0
-2.01171,0.2616,1.7007,-0.80202,-2.85642,2.24058,-1.02274,-0.02979,0.68863,0.05887,0.40372,1.3151,,-0.20845,-1.18795,-1.01046,1.20375,-0.6494,2.10255,,-2.33772,-2.20254,0.34842,1.55423,,0
,-0.75232,-2.48408,3.52112,-0.28386,,-0.56867,0.77114,-2.61461,2.55183,1.63271,-1.71303,,-0.87378,0.86951,-1.11966,0.71516,1.62451,-0.05919,-0.2337,3.79022,0.00328,-3.79508,-1.80682,,0
-0.4381,1.41603,1.29645,-2.99662,2.82042,0.7075,0.93722,-0.0948,1.43313,-1.6682,-1.00956,-0.03332,0.4498,-1.21239,,-1.69244,-0.0246,0.69401,2.45068,0.38634,-3.45827,,-1.45722,0.67469,-0.21702,0
2.35006,,5.41829,-2.14995,-1.62911,-3.66068,1.07088,2.28928,0.97783,-0.58622,-0.42127,-0.64517,,-0.90051,-0.14292,,-0.75727,-1.07128,-1.21736,1.45975,,-1.41253,7.81607,-4.08347,1.62768,0
-0.97678,-2.0663,-3.91726,7.38432,-3.12253,1.55021,1.48315,0.13673,-1.28543,-0.89438,-1.29034,0.07678,-0.12195,0.72294,0.92377,,-0.4445,-0.69415,3.89756,-1.16545,2.17238,,-1.07927,2.82986,2.42215,0
-0.19778,0.19635,1.33313,-0.45122,-1.55828,-2.59187,-0.60697,0.88032,-1.65368,0.84779,-0.26812,-0.92791,-0.996,-0.37071,2.49875,0.2532,-0.54842,-1.27636,-3.32532,0.9729,2.09462,-1.33303,1.44299,-3.18793,,0
-0.50796,0.33585,1.96598,-0.41932,-1.58649,,0.37892,1.80275,-3.17713,1.44963,1.13435,-0.94142,,1.01952,,0.12788,2.00396,-0.07493,-4.00142,,3.92268,,1.19185,-4.21762,0.34139,0
-1.47895,0.65512,1.70442,,2.20982,,-0.08224,-0.72983,-2.65804,1.28644,0.21241,1.37371,,-1.55578,-0.31514,0.4501,0.06384,-1.29808,-4.42193,0.43531,3.14522,,-2.98302,1.53256,-0.16483,0
,-2.15816,-0.89608,2.49967,1.14005,-0.62519,-1.90066,-0.00584,-0.53789,3.04091,0.4404,1.08101,,1.25026,-1.06014,-0.17255,0.95078,-1.93768,-2.25784,,3.84306,-2.22544,-1.1017,-0.19606,1.05681,0
-0.79104,,2.68659,-3.08108,-1.30386,2.23237,-1.34101,-1.91064,-0.18542,-0.83827,-0.4028,-0.47491,-0.00752,-0.20396,,-1.78999,2.00957,0.02335,-0.46477,-0.02418,-1.23851,1.2201,-1.01884,3.85806,-0.08679,0
0.4636,0.72671,1.20652,-1.55465,0.76928,-0.17948,0.51916,1.32015,-2.0027,-1.26213,-0.06754,-0.40493,-1.25589,-0.01991,,-2.14893,-0.59345,-0.35014,1.74635,-0.06264,0.1977,,-1.57842,-1.4279,-0.85392,0
4.65164,,-0.17331,-5.09723,-0.3333,2.70251,0.88436,-2.30857,-0.82081,3.65734,0.6058,0.89403,,-0.6168,,-0.22792,-0.48497,-0.88437,-3.12299,,-1.12888,,-2.64953,-0.57823,,1
1.15518,3.05841,2.27851,-6.75865,4.86141,5.19808,-0.93672,2.20138,3.12949,-1.3712,0.35774,0.44039,0.20607,-1.01529,-0.52833,-4.03281,-0.35211,1.13551,9.91764,,-8.04912,,-2.18266,-0.68878,-0.67983,1
,0.81274,2.60693,,-0.70342,0.46729,-0.14861,-3.99249,-1.2467,0.73869,-0.52742,0.6682,,-0.19274,-1.27367,0.02854,0.95476,1.50954,-5.36261,-0.1316,,0.70696,-3.15947,4.02892,,0
-2.32228,-1.5101,2.97371,-1.9854,-2.62056,,0.83016,-0.97307,0.88812,2.51938,-0.59455,-0.68697,,0.28668,-0.24736,-1.33688,-1.60675,0.1871,-1.83579,,-1.28255,,0.96287,1.00265,,0
-1.50471,0.82892,-0.95843,0.6429,0.88233,1.12635,-1.16567,-0.91278,-2.30719,-0.06625,-0.00751,1.24398,,-0.59223,1.67037,,0.59141,1.1435,-0.35114,-0.91701,2.36044,-2.32115,-4.4959,2.98364,-0.04906,0
-2.57052,-0.94172,-4.42312,0.0719,4.83023,,0.55261,-3.83891,1.23365,1.89052,-1.55013,0.10046,,1.80439,,,1.36114,0.41933,-6.70899,1.23016,1.52822,1.03421,-6.47077,-3.426,-2.54843,1
0.59222,1.87182,0.61715,-2.81303,2.46615,1.13776,-0.09673,-0.04868,-0.90104,-0.95287,0.67442,-0.92799,-1.17077,0.23954,-0.51643,,-0.24656,0.78133,2.2813,-0.87434,-2.30467,,-3.91402,0.53909,,0
-1.98437,-2.1331,3.73919,,0.00468,,0.47735,-0.31685,-3.43964,1.60889,1.26784,1.15923,-0.39592,-0.59592,,0.0134,2.00835,-0.0486,-5.02691,,5.65101,,-0.26016,3.10667,0.08788,0
-0.18415,-1.09218,2.25529,-2.30576,-1.72933,0.77087,0.6717,-2.78113,-0.09031,1.42479,-0.51153,0.91216,,0.32926,,-1.40453,0.26993,-1.16825,-2.82694,0.47303,-2.82267,,-1.49218,2.94985,,0
-0.33906,0.57234,0.09219,-1.31255,2.55873,3.21953,3.01925,-1.28131,3.75998,-3.81277,-0.73021,1.65708,,0.96699,-1.24856,-1.08935,1.41118,-0.11456,5.85297,-0.17375,-5.68317,,-0.62934,5.20337,,0
0.2261,0.69822,0.65423,,0.03383,0.96543,-0.13418,-1.01046,-1.87655,1.51769,1.80155,-0.086,1.02721,-0.51394,,-1.8157,0.5487,-0.2761,-1.06642,-0.7421,-0.68206,-1.21359,-4.16806,-0.11885,,0
1.35209,,2.02423,-4.02716,3.09098,0.34963,1.80268,0.34663,0.75156,-1.19273,-0.32707,-0.31523,,-0.90438,,,0.17812,0.03708,2.00089,2.48664,-3.80666,,-1.02651,-0.37265,,0
2.98575,2.42842,2.38923,,1.88553,-1.80892,1.38732,0.67681,-0.73853,-0.45092,-0.54397,-0.87411,,-0.35316,,,-1.14354,1.75089,0.58657,,-5.24619,,-1.56874,-3.70692,-0.09926,0
3.65448,1.78205,3.57015,-3.61359,4.02822,,0.24333,2.04431,-1.59569,-0.20037,0.19069,-0.89941,-1.58978,-0.42049,0.37441,-2.86874,0.96872,0.63421,2.46395,-0.04091,-4.81958,-0.20191,-1.24585,-2.02126,0.75335,0
-2.55561,0.76778,-3.2774,3.08605,-0.23114,,1.60227,-1.94343,-0.31029,-2.10826,-3.01268,-0.05008,,-0.21072,,,-0.23541,1.89617,1.02939,0.05964,1.58867,0.13229,-3.74205,4.6438,,0
3.08288,1.56637,-1.14808,3.05201,3.90411,-0.90665,-0.74372,0.90178,-5.67684,-2.32449,2.35286,0.1253,,-0.0836,,,0.00506,-0.6669,5.51739,,-2.74194,,-8.42822,2.2498,2.32654,0
1.70697,-3.60862,0.16153,1.71107,-1.56721,2.07984,0.34098,-1.97804,2.13632,1.76428,0.27051,-1.23786,0.64829,-0.14487,,1.55326,2.85243,-0.08108,-1.17428,-1.41068,-0.92555,,3.37046,4.52944,0.59515,0
-1.27458,-0.44589,1.76391,,-1.54678,-0.05032,0.02289,-0.09587,-0.37661,3.75697,-1.10623,0.42453,,-1.16908,-0.41846,,1.334,-0.37916,-3.30375,-0.88559,0.77803,-0.77052,1.03033,0.1663,,0
-0.8317,0.1497,2.90063,-0.93507,1.05599,-1.2791,-1.3723,-0.17827,-1.2901,3.336,-1.90486,0.78602,0.77728,0.91248,-1.4844,,-1.38544,1.54753,-6.02822,1.15743,3.01861,,1.32682,1.65635,,0
-1.29566,1.57851,2.54149,-7.30789,2.0098,1.30006,1.30982,-0.36289,-0.98589,0.16621,-0.99348,-2.47833,0.24624,-0.73285,-0.94145,-2.33336,0.86523,-0.16577,-1.66602,,1.09816,0.12172,-3.46811,-1.68043,,0
3.13574,3.78501,4.88709,-9.84711,0.85078,,-1.61709,3.05071,-2.73257,3.74555,-1.04524,1.35619,,0.25196,,,0.69829,0.73068,-5.54975,,-1.0666,,0.26526,-13.07875,,0
0.11305,-2.40998,2.66595,-1.35268,-3.65491,4.12612,-0.78129,-0.59484,1.78965,-0.24014,-0.40788,0.98235,0.91733,-1.28382,0.02266,-1.56996,0.10028,0.05447,3.04305,-1.08105,-3.13486,,2.9277,3.59415,1.67288,0
3.17098,1.40141,4.59607,,0.17103,-4.77862,-2.07714,2.9939,-3.73225,3.21341,-0.34615,-0.21415,,-0.23605,,,-0.56458,0.05645,-4.40905,,-0.10869,-0.29602,2.04204,-6.84835,1.5377,0
3.22404,,-1.07024,-3.15271,0.45171,,-0.01324,2.25751,1.37934,1.51479,-1.23214,-0.34816,-0.49082,-1.1507,,,0.27621,-1.55984,1.88512,-0.01868,0.29895,-0.03391,2.38979,-5.54826,,1
0.50365,-0.20416,1.02087,0.83409,-1.89319,1.70223,-0.33618,-0.53306,-2.08057,-1.2645,-1.12973,0.15604,,0.52745,-1.76717,1.52559,0.50359,-0.65292,-0.09778,0.21504,,0.32352,0.17519,4.74533,,0
-0.28702,-0.45801,-0.50375,0.60304,-0.82397,0.76751,-0.71878,-4.39855,-0.21641,-3.61822,-1.79968,1.00141,,-0.88316,-0.21549,,-0.25435,-0.32107,-0.15785,1.78733,-3.411,,-3.97862,7.44682,1.01066,0
-1.48346,-0.49785,0.41276,-0.713,0.93805,-0.58846,-0.993,-2.29658,-1.596,0.52382,0.0173,1.44167,,0.48271,,-0.9638,0.86282,-1.06747,-3.35432,-0.11002,,-0.79139,-3.95406,2.55028,0.22738,0
-4.21599,-0.70992,0.51859,-0.46244,-1.83603,-0.46485,0.58777,-0.9547,-1.77646,1.24432,1.14677,0.31484,,0.32133,,,-0.78033,0.38971,-5.92241,1.93061,7.25518,-0.78405,-0.47545,0.52635,,0
1.79344,,-3.4468,6.70583,-0.07259,-1.23514,0.62093,2.6856,-0.17334,0.9011,-0.78139,0.32825,,0.92164,-0.46972,3.79972,-0.62422,0.11473,0.23345,0.56042,6.39602,,5.19455,-1.91698,-2.05093,1
1.04342,-0.90551,2.40403,,3.50566,,0.21445,1.6219,0.11367,-4.4436,-1.12299,0.12775,,0.30043,-0.48153,-2.54151,-0.99711,1.78878,7.54882,,-3.62785,,0.52781,5.23026,,0
-1.63774,0.33706,0.27185,-0.29567,0.76311,-0.63705,1.14041,-0.84821,-2.74825,1.04361,0.40223,0.33692,,0.78091,,,-0.81903,0.13049,-2.82797,,2.70095,,-3.95998,0.99669,,0
0.6323,,1.22327,1.5518,1.70174,-0.59176,-0.08815,0.84605,-1.31955,5.85232,0.76041,0.81832,-0.64846,-0.07074,1.10261,,1.50484,-1.16536,-5.38725,-0.08697,6.2221,,2.55873,-0.20509,-0.64591,0
-2.78278,-1.03976,0.75563,-1.03228,-0.57762,-0.30742,0.26382,-1.76478,-1.70352,2.07378,-0.40231,-0.47354,,0.0588,,-1.03495,-0.83931,1.57888,-4.41788,,2.89929,,-3.12898,0.84111,,0
-0.10252,1.47785,0.29974,-2.47406,1.57005,-0.52814,0.51859,0.50261,-0.91887,-0.25733,-0.87094,1.09112,-0.79238,-0.32502,1.64455,-3.51338,0.17043,0.25952,1.85551,2.51819,,,-3.8937,-3.02529,0.17749,1
0.97509,-1.68051,2.0867,-2.44348,-0.4251,1.1977,1.10303,-0.65169,-1.11237,3.72055,0.63178,-0.92012,,0.61666,-0.58774,0.01947,-0.93109,-2.04281,-3.66293,,1.75235,-1.24433,0.14935,0.39944,-0.81446,0
,-1.1975,0.39358,-0.73076,-2.66891,2.28593,-0.12822,-1.99576,1.25171,2.04445,0.31882,0.56895,,0.1137,0.78447,-0.47341,-1.76194,-1.32188,0.07675,0.39177,-4.42732,-1.19177,0.19112,2.10788,2.05213,0
1.27584,0.86754,3.13068,-4.90124,1.30717,-0.72213,-0.81705,0.83655,-0.85803,-0.7335,0.09682,-1.35204,,-1.2694,0.03958,-2.60044,-0.39044,0.34896,-0.05342,,,,-0.36127,-2.62243,-1.69078,0
1.613,0.56375,-0.97589,-2.21005,2.84058,,-0.85456,0.82446,0.43011,1.68145,0.35936,-0.68204,0.56623,-1.67268,0.75193,2.40184,1.18818,-0.71458,-2.64502,1.34922,3.80926,1.59222,1.1759,-3.03262,,1
-2.89104,-0.14456,-0.99795,2.88055,-1.34409,-0.15297,-0.42323,-0.68813,-3.41046,2.1109,0.87731,-0.40182,-0.835,0.16264,-1.95695,2.23991,0.55875,0.72987,-4.12726,,6.32546,,-2.69108,2.3914,,0
